name,episode,youtube_link,score,transcript,len,reoccuring_guest
Hal Sody,Min #4 — KT #734,https://youtu.be/F0U3VuBrK4Y&list?t=2070,0.609,"Thank you. I got circumcised in Costa Rica. I used to sound like a lot. a girl when I was growing up, then my balls dropped. Now I sound like a woman. It's actually one of the reasons people would call me gay, so I stopped talking. Yeah, they can't call you a sissy if you don't say anything. Oh yes they can. So I stopped talking, I stopped smiling. I stopped fucking dudes. What else does a guy need to do, you know? All right, I guess that's all I wanted to do. Meow, huh? It's another 15 seconds if you got anything else. Oh, let's see. I'm not a political guy, but actually my liberal friends, they annoy me a lot, and my conservative friends, they know me just as much. But what I think is cool about that is that you all thought I had friends.",750,Nope
Hans Kim,Min #6 — KT #716,https://youtu.be/6v8D8Bg-z3U?t=3325,0.777,"What's up? It's good to be here. Thank you sir. I am Hans Kim. That's fine. And I am Asian, or as I'm known in Texas. I'm Chinese. So there will be 145% tariff added to your bill tonight. Take a good look at this shirt. You're gonna have to make it soon. Love seeing Trump do optional side quests for no reason. It's like watching a cat play Oregon Trail. Just trying to get a mineral deal outta Ukraine. What is this guy Kam Patterson? I'm not retarded, but I want your rocks. I blame the Democrats. Why would you send a woman out against Trump? This guy grabs women by the pussy. He's got a finishing move. He's 2 and 0 against women right now. He's the best transgender athlete we have. All right, that's my time.",716,Hans Kim
Fiona Cauley,Min #7 — KT #725,https://youtu.be/KSGu1gbKP2Q?t=3130,0.763,"Oh my God. Hell yeah. Okay, so did y'all know there is a hierarchy within the disabled community? No, it's true. Like the harder it is for you to go to the bathroom by yourself, the more street grid you have, the Crips or whatever, like if I see some bitch okay. And a rented scooter, she's holding the door for me like a Tony said I am from here. And ah, being in the south though, y'all say this to me all the fucking time. Hey, you know, God gives his toughest battles to his strongest warriors. You heard this? Yeah. Well, from where I'm sitting, you all are looking like a bunch of pussies to me.",601,Fiona Cauley
Yoshika Gonazlez,Min #6 — KT #731,https://youtu.be/3jAPUKKW5pE?t=2349,0.207,"Hi. A little bit about me or whatever. I'm having a sale on my OnlyFans. Yeah. So for 30 cents a day, you can help a short bitch pay her rent. No, I am a sex worker and I figured it's actually better than dating. 'cause they usually date white men. And that's a fucking pyramid scheme. So they just, they they just do weird shit like lie. First of all, drink Mountain Dew and prioritize themselves. I don't, I'm just too Latina for that, you know? No you don't. Yeah, I'm too Latina for that. 'cause I'm like sucking dick, you know, washing the dishes and in return they make me keto fucking pancakes",600,Nope
Justin Platts,Min #2 — KT #722,https://youtu.be/g6aGhWXXJec&t?t=745,0.5479999999999999,"What is up, you trap-ass hoes? How we livin'? My name's Justin, and Justin likes bustin'. That's right. I can prove it. I've got a kid. I know what you're thinkin'. This is a supervised visitation and or alternating weekend dad face at best, right? No way, this is a full custody father, people. That's right. That's right. Thank you. And my son just graduated high school. He just graduated high school with a sports scholarship. That's right, I did not think the puberty blockers were gonna work that well either, so... You're just as surprised as me. I was fucking skeptical. Yeah, my son is 18 and he just turned 18 and he pissed me off really bad the other day. He pissed me off so bad, I actually turned in his draft registration card. Yeah, I'm hoping that this Ukraine conflict kicks up so that way I can put empty nester on my bumble profile, you know, and it not be a lie. That's right, I am back on the dating apps. One thing I've learned about dating apps, you can't be totally honest on those things, right? For example, this is 6'4 on all the platforms right now. Yep. All right. That's my time.",1109,Nope
Jacob Ackland,Min #4 — KT #704,https://youtu.be/C5LxxL5XD6A&t?t=2222,0.222,"Hey Austin, I work in a massive warehouse and my job is as a problem solver. And what I basically do is I'm the high priest of the internet's most fucked up things. Basically, I come into work one day, and I see this thing just staring at me through what I can only describe as an abyss of desire. I pick this thing up to try to figure out what the fuck it is, and I kid you not, it's 65 pounds of just pure, straight, silicone sin. I, uh... Hold on a second, Thomas. Guys, I forgot to say this earlier. Save your booze until the end of the set. eep going, Thomas. Guys, I forgot to say this earlier, save your booze until the end of the set. Keep going, Thomas. It's also, not Thomas, it's Jacob. Talk right into the, talk right into the mic. Okay. You got his name wrong. There's this giant... That was a very Thomas thing to do right there. Apparently. So, um... Go ahead, David. Damn, okay, okay. I'm digging myself a hole. So, the way else I work out, there's this, uh... Fuck. So... I, yeah... I'll cancel it there. See if I can save myself in an interview.",1063,Nope
Uncle Lazer,Min #8 — KT #724,https://youtu.be/CqhPsohLbCg?t=5240,0.575,"Check out on your friends this summer. Kiss 'em on the mouth. Tell 'em you love them. Listen, I'm friends with a lot of colored blacks. We got any blacks in here tonight? Woo. Oh, hell yeah. They set y'all up front. That's progressive. Hell yeah. Listen, I'm not a regular white. My black friends, they call me the N word. They're all like, Hey Uncle Leslie, you're a real ass motherfucking. And as a white man, when a black man calls you that, it's special. It's like when your dad pats you on the butt and says, good game, son. But boy, they don't like it when you say it back to 'em. I'm playing spades the other day at my homie's house, and they're just, it's a black person game you wouldn't know anything about. We're playing spades back and forth, right? I'm cutting these motherfuckers up. I'm like, yo, you a real ass motherfucking, and I'm like, I started walking with a limp. You know what I, you? And they done said it by 20 times. I said, man, y'all said enough. Y'all think y'all think I can say it back? And they go, fuck you white boy. You can't say that. I said, well, it sound like music's getting a little too loud at this party. Okay? And they said, you can see yourself out. And as I walked outside, I did the whitest thing in my life. I called the law and I said, Hey, these motherfucking are playing that music too loud. My name's Uncle Lazer.",1366,Uncle Lazer
Adam Mitchell,Min #4 — KT #708,https://youtu.be/GZuIpWgRzgo?t=2288,0.409,"So I wanna tell you about the time Mormons came to my door to spread the word of Jesus Christ for the first time. I was a 13-year-old kid. You knock on the door, I open up, hello sir, can we please talk to you about our Lord and Savior, Jesus Christ. I'm like, really? Get the fuck outta here. They're like, no, we have to. Plus he's watching. I'm like, all right, here's my mom. You know, they always ask for the parent. My mom's like the most Jewish lady ever. She comes to the door, hello boys, how can I help you? They're like, hello, miss, can we talk to you about Jesus? Follow me. I do have a pile of leaves, two rakes and a trash can. If you please clean the leaves, I'd love to listen to you talk about Jesus. And they did. And they mowed the lawn and they cleaned out the garage and they came back. I think my mom was the only person on our little town abusing... I mean, listening to these kids. It was great. They were doing the Lord's work and my work. I didn't have to do chores for months. All right, thanks guys.",1028,Nope
Patrick Callahan,Min #2 — KT #715,https://youtu.be/z0G4J_uBvQE&t?t=908,0.642,"Hey, what's up guys? Wow. Wow. Let's get this outta the way. I don't know if you guys can tell, but I am a man. I know you thought I was a lunch lady, but yeah, I am a man. But I get called Ma'am a lot. I'll go to the drive through, I'll order my food and they'll be be like, okay, can I get anything else for you ma'am? I always panic a little bit. I'm like, no, no. Then I get up to the window, they're looking at me all confused. They're like, I thought you were a lady. I'm like, yeah, she's in the trunk. I got here to Nashville yesterday and I smoked some weed. Hell yeah. And I had the best meal of my entire life. You guys ever tried bread? You ever toasted it? Alright guys, that's me. That's it. Alright, I'm Patrick.",727,Nope
Eric McVeigh,Min #8 — KT #741,https://youtu.be/FAyfhUgUmAQ?t=5287,0.49,"I like to fuck cancer patients. Not because they still deserve to get penis, but because I don't have to worry about pulling out. All right Now I think this new generation of butt stuffers and ass eaters is doing the wrong. See, when I was growing up, it was considered real sexual for a woman to taste herself. So after you'd put your dick in her pussy, she'd suck her juices off. Right? All right. Now personally, I haven't put my dick in the diarrhea dungeon because when I was younger I concocted this irrational fear that when I pulled out I'd have a piece of shit corn stuck in my pee hole. Then I'd have to shoot my way out of that ass with my own peepee gun. I wonder if that's how the Indian women get their red dots. That's my time. I'm Eric. Thanks",759,Nope
Ashlie Ann,Min #5 — KT#747,https://youtu.be/NV6fKrnafRc?t=2592,0.275,"What's up guys? So I found out my ex was bisexual when I found the Grinder app on his phone, which I thought was just like a GPS app to the gyms and it was to gyms and Mike's and Tony's. That's not why we broke up though. It was actually because he's a whore bisexual I can deal with. But by loyal, absolutely not. Then I found out my boyfriend's best friend's girlfriend, she, she confessed to me that they had had a threesome, which is crazy. Like they tied her up naked in the bed. She thought she was gonna get some kinky, good fun, but they actually just forgot she was there and went out. Just, you know, right next to her. Which to me sounds a lot less like a threesome and more like a coming out party that took a hostage. It actually took 'em two years to admit that all of those things were true too. Which is fair if you consider the fact that most people can't admit that they're the problem, let alone admit that they're at the bottom.",948,Nope
Tyler Wayne,Min #2 — KT #717,https://youtu.be/NFOS71XCPms&t?t=1027,0.568,"Hello everyone. I hope you guys had a good 4/20, or Easter if you're gay. I, I hate when people say that weed doesn't like have any medical benefits. We can save your life. You know, like I was a piss test away from working at Walmart. You guys, oh man. It is good to be here. I'm having a weird day though. I'm having one of those days where your ex calls you from the psych ward. Anyone else date the homeless? It's fun. It has benefits. Like, you know, you get the fuck at the park, you just have to sleep there too. That sucks. That sucks. But we wound up breaking up 'cause I got a place, you know, and I brought her indoors and she kept doing homeless shit inside. And it's like, you can't be doing this, you know? We gotta be better people. Get that piss jug outta here. Thank you",787,Nope
Tim Hill,Min #11 — KT #706,https://youtu.be/UhsoW7UIRUA&t?t=6484,0.7090000000000001,"Austin, Texas. Is everybody doing good on New Year's? Good, good. So I just want to say every woman in the world, every woman reaches an orgasm differently. Fellas listen, every woman comes differently. Every woman takes a little something different to reach a climax. I was dating a lady one time who could only come while she was on top. My last girlfriend could only come when she was getting fucked from behind. The lady I'm with right now can only come if she's getting fucked by a black guy and I'm tied up. It's crazy. It's crazy. It's crazy. But tomorrow I'm gonna be a couple years sober actually and don't woo, I have a minute. But I was in Narcotics Anonymous for a long time and there was this lady she was in my group. She was in Narcotics Anonymous. She was there for weed. there was this lady, she was in my group, she was in Narcotics Anonymous, she was there for weed. And you know, I respect everybody, but like fuck that lady. You know what, it's like, hey, you know, we do heroin and benzos in your sweetheart, alright? Get a story or get out, okay?",1069,Nope
Alex Friedman,Min #12 — KT #742,https://youtu.be/PvvZ4alHuXM&t?t=6375,0.5720000000000001,"Man, I gotta tell you, I've been trying to get myself out more often and I met a girl who told me, oh my God, it's so nice to finally meet a sweet Filipino guy. There's only one problem. I ain't Filipino, but I didn't tell her that. I was like, yeah, I love bamboo. It's, are you kidding me? It's my favorite fruit. And Manny Pacio, he is my cousin father. So I suck at dating especially 'cause I have social anxiety, so I go to orgies. Yeah. You know, people often ask me, aren't you afraid of getting drugged? I'm like, what? Are you kidding me? That's what I'm there for. I'm holding out my cup like I'm asking for loose change. Please. I need to be drugged if I'm gonna be here, and if you're trying to fuck me, so do you. Ah, it's true though. You know, I've been to a lot of orgies in the past, and the weirdest one I've ever been to the place was empty. Not even did he was there, but all the way in the back, there were these two old people just going at it. It was like seeing Betty White getting pile dragged by Joe Biden. You're welcome for that image, by the way. But then this other guy, he walks in and he is like, oh God, why does it smell like broken dreams and disappointment? It basically smells like the Democratic National Convention. The old guy. He was like....",1283,Nope
Chris Reese,Min #3 — KT #687,https://youtu.be/WqjzyGC8ti8?t=1694,0.49200000000000005,"So I was thinking the other day, just pondering. Thinking to myself, where there any retarded kids on Epstein Island. Like do you think there are retarded kids on Epstein's Island. yeah. Can I ask you another question. Do you think it's better to molest a normal kid or a retarded kid? You don't have an answer? Pussy. I'll tell you. Cuz there is a right answer. It's retarded kids for sure. You agree? It's retarded kids for 2 reasons, reason number 1, there too goofy to testify. Where did he touch you? I like fire trucks. And reason number 2, a lot more drool. I don't know if you've ever fucked a dry kids but, but it's annoying.",634,Nope
Serena Teal,Min #10 — KT : KOBK,N/A,0.78,"Howdy. My boyfriend left the house the other day to get a bag of dog food, and came back really upset because he had found a dead body. And I was like, ""baby it sounds like you just found 180 pounds of free dog food. What are you doing, go get that. This is a reduce, reuse, recycle house, okay?"". I said boyfriend and a lot of you looked confused, I also thought I was a lesbian. It turned out I was just really fat. Being a lesbian is cool if you're fat cuz you get to eat and eat and never get stuffed. Plus you get to lick the plate, you know? There's a classic disco track called born to be alive, which is a stupid title cuz we all were. But I heard about a guy who was not born to be alive. He was still born.",716,Nope
Danny Martinello,Min #1 — KT#747,https://youtu.be/NV6fKrnafRc?t=431,0.506,"Recently, I was told taking a bath makes me feminine. And if having a bath makes me feminine, then tuck my nuts and call me Danielle. 'cause I do not give a fuck. You know how many times I've seen you girls take those bathtub photos with your foot underneath the faucet and like a half a glass of Chardonnay in the corner? Mind you, it's a full bottle, eh? And then the little motivational quote of like, live your best life queen. Be who you're supposed to be. Like, I wanna have that so bad. I saw a girl have a char tray in the back of her bathtub. I'm like, why can't I have a bruschetta and a bath bomb as a bro? You know, like I already take a shit And I eat a parfait. I might as well have a meat and cheese spread while I bathe. I'd have to make it more manly though, right? I'd have to have a half crushed Modelo can in the corner. And instead of a chart tray though, just a floating Zen puck in the background, you know? But I fear if I took that photo, one of my buddies would just zoom in on the stainless steel faucet, catch my dick just floating right in the middle of the tub. Because that's what it does. I'm not gonna lie, it's just a buoy sitting in the middle of the lake flaccid just chilling. You know, because that's what I do. Whenever I see you girls take those photos, I'm fucking zooming dude to the point where I can't zoom no more. And then I just take a screenshot and zoom in an extra little bit just to see if I can catch a dorsal fin underneath the water.",1487,Nope
Dedrick Flynn,Min #6 — KT #751,https://youtu.be/tXW0SFv1C-U&t?t=2700,0.44,"Oh my God. What you know about being the only black dude at a country music festival in Kennesaw, Georgia called Shaky Boots Festival? Yeah. No, I only found that out 'cause when I walked into the venue, A, a dude ran up to me outta breath and he was like, Hey my nigga, you know you outta uniform, right? And I was like, nah, I'm here for the festival. I love Blake Sheldon. I love Kenny Chesney. And he was like, nigga, stop lying. I got an extra vest in my car. And I was like, no, I'm here for the festival. And I showed him my ID And I showed him my badge and he looked at my ID and he looked at my badge and he looked at me and he looked at my Tasha, you gonna want to hear this? So Tasha came over, I met Tasha, she did the same thing. Jamal, I met everybody one by one. I made all 37 black people. Like I'm a black Noah's arc. They kept calling me the Dave Walker. They said I was Blade And it, it was a great country music festival, man. 'cause all the black people that was working the event kept giving me free drinks. But they also had reentry. They stopped doing it. They had reentry into the festival. So we just go to the car and like parking lot pimp drink beers. And the only reason, the reason why we knew it was time to go drink beers is 'cause my best friend Jesse, who was a redneck Filipino but raised black 'cause she was my best friend. Her older sister Jackie had just had a kid. And she would look us in the face and she would be like, I need to get outta here. My tits about to pop. I gotta go pump. So we would go back to the car and she's chugging beers. We're all drinking beers and she's pumping. But she pumped more than like a regular, like a white woman could never pump as much milk as it takes to make a redneck Filipino that's raised black. Like my nephew Maxwell today, he's 10 years old. He's taller than me. So she's pumping a lot And I'm looking at her titty milk. And I wanted to taste something, but I ain't know how to ask. And then God, God got my back so much he confused. My friend Derrick, my friend Derek saw me looking at the breast milk and he was like, yo, I bet you a hundred dollars you won't drink Jackie's breast milk, nigga. I was already thinking about it. I I, she got a husband. I don't know how you ask somebody like, are y'all a couple? How do you get if you have breast milk? I gotta be like, Hey, excuse me brother. This breakfast milk, you ain't even bring it to your kids. It got alcohol in it. Can I, can I sip some before you pour it on the ground? But for a hundred dollars I could at least buy one T-shirt while I'm inside the goddamn place. So I was like, hell, let's run it. And so they, they they, they brought the funnel out 'cause it was too much titty titty milk to just sip. It was too much to sip. You gotta bring the funnel out. It was like two gallons of titty milk. She was pumping and, And I chucked it all in eight seconds flat. I was doing a great job also. I don't know if y'all love titties as much as I do, but I research 'em breast milk tastes like whatever the mom is eating and drinking. So her titty milk just tasted like ate and tequila with a little bit. It tastes like a redneck Filipino orta. You know what I'm saying? It tastes like a little redneck Filipino orta. But also if y'all, y'all, y'all studied titties so as much as I do, you will know that a titty milk has all the vitamin. I haven't had a hangover in 12 years, nigga. I doing good That my time. I call y'all lay",3470,Dedrick Flynn
Ernest Evans Snr.,Min #4 — KT #740,https://youtu.be/QenGLCQyi4A?t=1756,0.797,"Man, I just moved into a safe white neighborhood. I know lofty goes, white people. Thank you. But now my kids got white friends.And I can't say the shit that I normally say around my kids because they got white friends. I mean, I don't say the N-word a lot. But my friends, they use the N-word like Frank's Red Hat. They put that n-n-a-on-every thing. So I'm taking my daughter and her little white friend to get some ice cream, you know what I'm saying, bumping some two chains. And my phone rings on Bluetooth. That's one of my army buddies. The first thing got his mouth is, nigger, nigger. I'm like, hey, hold on, bro. Chill out. Chill out. I got a little white girl in the car. He's like, oh, nigger, you kidnapping now? I'm like, no, bro. No, shit. We're just going to get some ice cream. Shit, chill out. So meanwhile, I'm looking back. in the review mirror she looking to me smiling this shit like she ain't on the joke I say don't worry she says don't worry my daddy says it all the time I'm like oh shit I'm right",1023,Nope
Lingo Smith,Min #2 — KT #749,https://youtu.be/n41jDuAwD_s&t?t=758,0.539,"Y'all shut the hell up. I got one minute. Alright. I was talking to my homeboy the other day. I was like, man, I got an addiction yo. What you mean? I said, Hey man, I love fat bitches. He was like, but what the fuck you talking about? I said, Hey man, chill. You better go get you one. 'cause why sleep on a big bitch when you can sleep on a big bitch? I like 'em. Queen size nigga. I had one. She was about 350 pounds. The bitch was built like a linebacker. I swear to God I love it. 'cause she got straight to the point. Nigga. One day she would fucking up a whole bucket of Popeye's fried chicken. She was just Ash, ash, ash. She said After I finish this bucket of Popeye's fried chicken, I'm gonna suck yo nigga. I said, oh shit. Greasy head shit was magnificent nigga. She went down, she was sucking the thing. So Gu started singing a theme song in that bitch. I said, oh they got a lot that chicken from Popeye's. Shit. I mean but the, the big bitch got carried away. She thought my dick was a drumstick. She bit it for real. I said, what the fuck? Shit sucking dick to the gristle. Skinny bitch can never, Hey that's all I got",1134,Nope
Fiona Cauley,Min #8 — KT #715,https://youtu.be/z0G4J_uBvQE&t?t=4122,0.737,"Hell yeah. So I did recently get engaged. I I really use the hell outta my Make-A-Wish I'm marrying John Cena. Oh my God. No, my, my fiancé, he is like a good bit older than me and the only like, okay. The only real difference I've noticed there is when I give him road head, I guess all head I give is kinda road head. When I give him road head though, he will turn his hazards on like, what the fuck? Safety first. Yeah. Thank y'all so much.",443,Fiona Cauley
Evan Burke,Min #15 — KT #725,https://youtu.be/KSGu1gbKP2Q?t=6570,0.616,"What's up, Nashville? Thank you for doing that, Tony. I'm blessed. I'm excited to be here. I'm excited to be alive. Y'all. When I was 17 years old, I was almost killed in a car accident. I was sitting in the middle of the backseat, not wearing a seatbelt. That's where they made me sit. And we're all familiar with what that's called. It's called Riding Bitch, right? Yeah. And I don't know why they call it that. When it was the two guys sitting beside me who died. Who's the bitch now? Okay. All right. I'm just kidding. Everyone survived the accident, but those guys are dead opioids. Thank you guys. I appreciate this. This was awesome.",640,Nope
Isaac Butterfield,Min #11 — KT#737,https://youtu.be/qoMgBrV_7U8?t=6415,0.659,"Ah, good day Austin. How are you? Fantastic to be here. I tell you what, I'm learning a lot about this beautiful city. It's fantastic. It's gorgeous. I was walking down sixth Street. I saw a lady on her back and I saw her pussy. That was fantastic. Wonderful to see. I tell you what though, she was like the full legs spread. I felt like I was in Dallas though. It was, it was an interesting pussy. It looked like JFK's exit wound. It was full on. It was. No, it was, it was crazy. There was a big old flap going over a Waymo. I saw Jackie Kennedy chasing it was fantastic. Wonderful. Great. Although I've been hearing some, I know this is a very progressive town, sir, with your pink hair. Fantastic. Good stuff. Very progressive. I saw that Barbie recently released a Down syndrome Barbie doll, which is very, very interesting. There was a lot of other Barbie dolls as well. There was a black Barbie doll. There was an Asian Barbie doll. There was a Barbie doll in a wheelchair that was a cross promotion with Hot Wheels, which is interesting. But the Down Syndrome Barbie Doll was my favorite. It had this, it was expensive. I wouldn't buy it personally. Just put the regular Barbie doll in the microwave for 25 seconds. You get the same result. That's my thinking. Hello Brian. How are you? You well, sir. You going?",1320,Nope
Gina Hyena,Min #12 — KT #696,https://youtu.be/ubWvgmkMJ2g&t?t=6319,0.843,"I'm not even goth I just dress like this cuz my ex used to hit me. Every once in a while somebody will come up after the show and be like that's awful you don't deserve that, and it's like get to know me better you know. It's my fault, it's totally my fault. Not just cuz I talk back, but it's my fault cuz I dated a pimp for 4 years. That should have been a fling, yeah my dumb ass tried to turn a trap house to a trap home. Calm down, he wasn't black Texas, I'm Italian I couldn't do that my Italian family you know. Like I could take a criminal home, but I'm not gonna push it. It is embarrassing, he was half Italian half Jewish. Perfect crossbreed for a pimp. Strong backhand but fiscally responsible. Embarrassing, embarrassing to hold it down for a cheap criminal. Embarrassing to waste your 20s, your tight skin, your youthful outlook on a guy that hits you and didn't even play for the NFL. When I meet young girls I tell them, ""date an athlete, just don't take the elevator."".",986,Nope
Cameron Mai,Min #9 — KT #735,https://youtu.be/u2_AydCiyiU?t=4371,0.831,"Hello. I had a polyamorous mom when I was a child and sometimes when I tell people that they get very sad, which I don't understand. 'cause to me your childhood is just your childhood. You know? I didn't really know mine was that different from anyone else's until I reflected on the number of stepdads. And I love my stepdads 'cause they taught me that it really does take a village to make my mom come. You guys ever walk in on your parents' wrestling and it's the Royal Rumble match that's, it's a bit different sometimes when you, like you tell people stuff like that about yourself. They get curious. They wanna know if you think it affected your sexuality today. I don't think so. 'cause I'm in a long-term monogamous relationship with my bidet. We're growing pretty strong. But I definitely, I think it affected my sexuality like when I was growing up, you know, because trying to jerk off with more than two parents, it's like trying to assassinate the president today because like realistically speaking, there's no way they didn't see me on that roof.",1061,Nope
Charles Adams Jr,Min #3 — KT #748,https://youtu.be/Bd6M_-Ky1HI?t=1958,0.607,"Let's go Texas. Texas. Anu. Yeah. They fucked up my parlay though. I kind of had to win. It ain't gonna lie, yo man. Man, my brother's getting married next week to a woman. Good for him. A black woman. Shut your bitch ass up man. What the fuck? Alright, now took me a whole two days right there. Joke motherfucker. Big ass. Damn. Anyway, we went to the motherfucking bachelor party the other night and I got real wasted. I ain't even gonna lie. The dancer was dancing And I went to give her $20 And I threw up on a, I mean I didn't, I threw up on a pussy but like I caught it in my mouth And I, And I squirted in her pussy. I don't give a fuck. You know how I look? I look like I get fired from a lot of jobs. Right. So one time I was bartending and this EA guy came up to me and said, Hey my friend, can I have a Negroni? I was like, bitch, what you calling me? Hey, that's my time.",883,Nope
Ari Matti,Min #13 — KT #728,https://youtu.be/Yd3iQE3io3Y&t?t=6124,0.669,"Yoyo. You know how they're like diversifying all the movie franchises now they're making like a gay James Bond. He's gotta suck so much Dick to get those passwords they're doing Taken, you know, taken with Liam Neeson. They're doing one with a black dad. The phone just keeps ringing. Sorry baby had to make a stop. Feminists are upset. They're trying to cancel the new cat one movie that's coming out because the new Catwoman is Zoe Kravitz a banging bitch. And the feminist are saying, why does Catwoman always have to be some supermodel? Why couldn't Catwoman be like a plus size model? She needs to climb. You ever see a fat cat bitch? You can't be catwoman. You can be Garfield. Thank you so much.",702,Ari Matti
Law Koger,Min #7 — KT #697,https://youtu.be/WaHG8fXDt3M&t?t=3790,0.8029999999999999,"So when I was in high school girls would play this game called Fuck Marry Kill. And it's like where you make a list on who would you rather fuck, marry or kill. And one time this girl made a list of me, Shrek and the donkey from Shrek. Yeah guess who got killed...? The girl who made the list... Yeah so my cousin, my cousin just came out as gay on Facebook. Because I have his password... I remember one time my girlfriend and I were having sex, and she kept saying, ""is it in yet?"". And as a man that's not something you wanna hear... when you're fisting your girlfriend.",573,Nope
Jenni Rodriguez,Min #11 — KT #699,https://youtu.be/Px_x4i-Lhmw?t=6664,0.5820000000000001,"If you have a miscarriage when you're married, does that make it a Mrs. Carriage? I'm gay. How gay are you? You guys want to do that? We'll do that. I'm gay. ""How gay are you? [audience shouts]"". I am so gay that I love cock in my ass. I am gay. I'm a bisexual woman. I celebrate my bisexuality the best way that I know how. That's, of course, by having a boyfriend. I love my boyfriend, but he hates me. The other night, we were having sex, and it was getting pretty hot. So I was like, fuck me like a whore. And then he just kept fucking me the same exact way.",562,Nope
Drew Nickens,Min #1 — KT #699,https://youtu.be/Px_x4i-Lhmw?t=420,0.326,"Me and my boys like to watch special Olympic highlights, to feel better about ourselves. We were watching women's field hockey because - feminism, when he came in and he said, ""would you hit that?"". And I said, ""I can't."". And it's because if you have sex with a special needs girl, sir, you will be looked at as a predator, as someone who's taking advantage of someone... and you need to do better. If I have sex with a special needs girl, oh, Drew finally found love. And I deserve to be canceled because I drive a car and I pay my bills. I shouldn't be on a date with someone who needs a chaperone. And my boy said, Drew, you're terrible with women. You're like a shitty bowler. You need to use the fucking bumpers because you may not be cool using bumpers, but at least you hit something. I am one grilled cheese sandwich combo and a Wiggles concert away from getting the best sloppy toppy of my life.",905,Drew Nickens
Shay Phillips,Min #11 — KT #731,https://youtu.be/3jAPUKKW5pE?t=4432,0.597,"So I know what y'all thinking right now. What the fuck is this fake ass Kimbo slice doing up here trying to make me laugh and shit? Supposed to be in the cage, beating the shit outta people. What the fuck? Recently I've been trying to get back into dating and I've been kind of struggling. I realize I struggle because I take words a little too literally. Like I don't like when women call me daddy 'cause something deep inside me. Some something deep in my DNA just makes me wanna leave him. I don't know, it's like, It's like every time she says, Ooh daddy. I'm like, you know what? We ought the milk. I'll be right back. I'm gonna, she's like, you're lactose intolerant. I'm like, shit man. What'd you look at that? I'll get some Newports. I'll be right back. You don't smoke. I'm like, listen bitch, you're gonna be here on draft day. All right. You going, you're going to the NFL. You know a lot of people gimme stupid ass questions. Sometimes they ask you like Shaylin and what's your favorite workout? Like shoulder press, chest press, bench press. I'm like, bitch, I'm depress the fuck. Why do you I think I work out so much.",1133,Nope
Cristina Mariani,Min #9 — KT #701,https://youtu.be/Vj09TKY4aGw?t=6172,0.8590000000000001,"I love Asian men. I do. All my ex-boyfriends have been Asian, so technically I'm still a virgin. I learned that racism is passed down generationally, so it's internalized. Which makes  sense. I was walking home, it was late at night, and this black guy walks towards me. And instinctively, I grab my purse, even though logically, I know he's not for sale. He did steal my wallet though. Thank you guys, I appreciate it.",419,Nope
Allison Perski,Min #5 — KT: MaM,N/A,0.619,"So I have two young kids and they are always fighting, so sometimes when I feel like I just can't take it anymore, I like to think about that magical night they were conceived, and wish I had chose anal instead. So I'm potty training my little one at night, so he can potty train me during the day. I feel so bad for my husband, between my two boys who don't know how to aim and me (who doesn't believe in kegels), there's piss everywhere. My husband walks into Penn Station, he sniffs around and he's like, ""home sweet home"". So I've been with my husband for 16 years, and people like to know what's the secret to a long-term relationship, and I tell them, ""you have to be the people you were when you first met."". So now we're both back on drugs.",748,Nope
Tommy Tickles,Min #9 — KT #699,https://youtu.be/Px_x4i-Lhmw?t=5032,0.8170000000000001,"I'm 4% Nigerian. That means I can say the N-word every 50 days or so. I'm married, I do most of my own laundry, I do all the cooking, I do most of the cleaning, and I pay most of the bills. The only reason I'm still married is because of the sex, the wonderful sex I'm having with her sister. I don't wanna screw that up. I've got a real... She's not even that hot. I've got a real creepy uncle. My mom hoped that he wouldn't rub off on me, but he did it anyway. I don't like to text and drive. It makes it way too difficult to watch porn and masturbate. You will never catch me drinking and driving because I'm that fucking fast.",630,Nope
Cameron Frisk,Min #9 — KT #718,https://youtu.be/SGECF7cIeFo&t?t=6072,0.679,"My buddy's dad just died in a motorcycle accident and then he got super religious after it happened. And he is like, Cameron, I accept Jesus as my one true father. I'm like, nice. Now you got two dads that don't talk to you Jackass. He is like, you want to come to church? He's like, I'd rather ride on the back of your dad's motorcycle when he crashed. I'm not gonna lie to you. Everybody tells me my mustache makes me look racist. I was like, wait till you hear my mouth. You're gonna love it. Now, a little bit about me. I hate reverse cowgirl unpopular opinion. I do. I hate reverse cowgirl. That's just 'cause I love fucking straight cowboys. Where are my fellows at? Horns up boys. Listen, I came here to suck dick and tell jokes and I'm all outta jokes fellows. I didn't get these tonsils removed for nothing. Let's get this golden ticket over with.",856,Nope
